results:T_avg,results:q_left
-16.384826507439,-49.074554690079
-43.892876578786,-131.13351484438
-21.366614089528,-62.940119419489
-36.46316615292,-106.14944221762
-17.6686464157,-52.6672753152
-20.734156581098,-62.931528084312
-22.7416050325,-65.64452648844
-40.401732083695,-118.69705546582
-22.354260518183,-64.929126768882
-29.473831333678,-86.964287402507
-21.610454675951,-63.638409334978
-11.212002859478,-33.837911039178
-45.888533912253,-137.74471744565
-21.38759342393,-63.327532276291
-20.677461875067,-60.680476056828
-15.414040658845,-46.472203381494
-28.191489186395,-82.808061491775
-28.780227463036,-85.554535202035
-48.702661333293,-142.31994819987
-23.081075548733,-68.206505173835
-28.399438795993,-82.87548207607
-33.149151509676,-97.700750162862
1.6667514609449,4.1666467605414
-18.615360807689,-55.045978568078
-13.281649114142,-39.870245094896
-31.741584280491,-92.738461763885
-11.002776164286,-32.929500973496
-27.962003941764,-81.511306120299
-44.580157137195,-131.66387898599
-21.789961099589,-65.339769465233
-9.86527736984,-29.771863276839
-21.157931788622,-61.543570453822
-34.660275748213,-101.46907056162
-20.23176881976,-60.815558641182
-36.012125209478,-105.29185585162
-45.014336552091,-132.30704367926
-27.107176220856,-79.016506014669
-20.965305204689,-61.173290283348
-18.551257939974,-55.047095928254
-16.553329405454,-48.496826432664
-34.300544916647,-100.7890439146
-21.161299641896,-63.063530302888
-13.470504255828,-41.546928338819
-15.489405919406,-47.113221495695
-23.28208648795,-67.334275192741
-29.521285272829,-86.854247999894
-30.578527154049,-89.935343108288
-17.00637170278,-51.200827322163
-40.048978514908,-119.14860653127
-15.626825324553,-46.4945762046
-22.825473873752,-67.284025359854
-17.523595520019,-52.28746410747
-41.702543665086,-123.70982924231
-15.112399487831,-46.399385285545
-33.560846609816,-101.14262665082
-26.999014721182,-78.654833256478
-16.006518779248,-50.133426731456
-19.089631328731,-56.111082850897
-39.516660997339,-117.63960288111
-36.839751982633,-108.20041774469
-12.773977116928,-37.611988568006
-33.969525769966,-100.26151579056
-9.3944603728444,-29.380196354985
-24.022185810175,-71.195291303407
-44.417419012035,-133.54092491651
-26.20189913881,-76.725020104673
-35.226103504949,-103.52235602439
-32.205882405379,-95.849375931022
-31.34194707359,-93.513147062291
-24.096757023484,-70.410928616257
-28.71385345303,-84.807991501548
-14.500938876839,-43.791418750986
-43.310188120911,-127.71661353764
-15.9928331318,-47.585610193331
-13.592739035463,-40.408501538547
-16.630664181807,-49.799447352391
-15.897829353741,-48.564784082128
-16.729702231276,-51.053813977676
-15.120161984664,-44.86551603847
-47.423136454219,-142.36808673828
-12.998629599008,-39.024250472681
-24.13542207108,-71.085248599037
-27.038832395891,-78.063633234697
-30.27786455955,-87.587097475385
-39.946457294456,-119.29762583048
-13.362680241549,-40.326814950326
-13.92159107897,-40.437934726862
-17.39184500259,-50.540301179018
-12.419520633002,-35.230103332566
-13.612731935918,-39.141054705409
-49.705385776921,-147.25129875298
-46.707768642174,-141.58097741201
-33.847209068451,-98.126524625358
-30.355859800099,-88.527161038522
-22.263317910092,-65.788201754494
-21.448250317242,-64.104461188311
-31.20486873244,-90.430359323049
-14.893761492154,-44.503976120433
-15.783450724066,-47.234298850865
-23.007345107607,-67.688324767262
-11.239070898529,-33.799079768116
-17.041042037985,-50.759564734205
-18.969798563184,-56.813944573399
-13.716877781305,-40.615620239843
-13.743015506089,-40.53191825526
-33.801358482263,-97.984828569669
-15.249820813541,-45.58811338351
-32.223550714778,-95.035205090696
-15.562485535027,-45.46780446727
-43.67288433518,-128.82660510577
-16.122092761337,-48.138575004138
-15.615864878528,-45.586849149857
-16.621235142304,-48.541448089984
-21.327207713211,-63.334008650055
-14.94743973616,-43.790053753033
-20.619676482002,-59.741779469086
-16.758165428,-49.840525062437
-18.990757465673,-54.347444093399
-22.578012296822,-66.087428250144
-17.54950862332,-52.580592812186
-36.626431902332,-108.14671501541
-19.09399756322,-55.155321610597
-14.94459296369,-44.382203426776
-22.32821352066,-65.516465779828
-7.2314566063615,-22.784056387553
-27.081409492569,-80.680612834414
-24.999594651376,-74.774212174889
-24.464626026448,-73.4498745877
-21.592773952564,-63.913762195705
-14.289225277606,-43.158924409433
-20.328965453992,-58.906774116406
-31.177453919312,-91.539742593738
-29.992673287415,-87.695085669895
-6.0879978147708,-18.954207408423
-12.289366125902,-34.644960780747
-16.644672320753,-49.399229615795
-37.236294877387,-110.12437572977
-18.913813510016,-54.199113792678
-29.392528750841,-87.093426500259
-14.79842370744,-44.096361805784
-19.443928961305,-58.460498745069
-43.357442886772,-129.66159679064
-21.547518341128,-63.028876544086
-50.347148189683,-152.29974004655
-23.870679018584,-70.299370042086
-38.981146623828,-114.3782091296
-26.879632428755,-77.915241659523
-46.242747046441,-137.16287435352
-21.139217966059,-61.670996127745
-28.813858597888,-85.695341621964
-27.417793621951,-81.178008991167
-15.680820290029,-47.78487183923
-13.805284810463,-41.884379189367
-38.001518236612,-112.80678941183
-19.175911962963,-56.278811694088
-21.481618561707,-63.709249908157
-23.263122220404,-70.227947788955
-13.518939567233,-40.941855109483
-42.525134500131,-126.2157010169
-21.615195707165,-63.104926045931
-34.604143320433,-103.35465065844
-20.100880534274,-60.018312197655
-50.027693438881,-150.33141145102
-49.384748709382,-150.06639274489
-49.273633509053,-145.7120742452
-22.811315753339,-63.673885968821
-14.595280565559,-44.062438276243
-14.373943668442,-43.645541220495
-18.655079508854,-53.510086428496
-45.943511787856,-136.95081096185
-11.563735653058,-34.416328338125
-16.954695271389,-50.821237275478
-15.28214070558,-46.511109264177
-25.543552123332,-73.930580944876
-38.054068798386,-112.74424421974
-41.493304632062,-123.12394638905
-21.15856634616,-63.139803781754
-15.722310897411,-47.370614430485
-11.522378365398,-33.850879751303
-19.364839284076,-56.975413943082
-23.623515270313,-68.397063090903
-33.723142863702,-99.652799565588
-23.496265389202,-69.166063700276
-26.539484849731,-79.229731657513
-13.638924310041,-40.446808615038
-15.924738079134,-47.403813709636
-24.293624637436,-70.722749092542
-9.3283628862003,-27.026656631567
-27.747225354264,-82.037831911971
-19.774962023604,-58.564614808028
-22.385031203739,-65.722259773402
-39.462149460262,-116.2403977083
-19.497837951569,-57.575949460132
-38.184790632128,-111.77475424201
-26.585431098268,-75.172630320093
-18.067631744821,-53.279857426446
-28.726636295834,-85.031717152008
-14.745281159278,-44.860052679178
-38.779788841585,-115.04539974528
-32.366063957227,-95.26780758241
-20.011633552983,-57.766853261789
-15.331230314431,-45.818728924121
-26.419128577469,-77.497951395374
-19.263652236775,-56.06595204587
-20.166089287558,-59.729198146075
-17.527759641546,-52.265337375979
-27.907743589133,-81.431191040521
-5.5469877383596,-16.945899790474
-14.349283465705,-42.309782380057
-22.014291347099,-65.817848187542
-26.868350472469,-80.952619115272
-22.665525211564,-66.445513108937
-37.746165070669,-112.40958422579
-28.804586652209,-85.06006116736
-48.472364720218,-146.11361258427
-30.325136645692,-86.781704671024
-27.167435557715,-78.625553600831
-23.058652061237,-67.639626376246
-23.488305625292,-69.08919601445
-25.067017519431,-72.59731690616
-29.02375404436,-85.534268941523
-37.4024903078,-108.07074258908
-20.483333154489,-60.432210413238
-24.319253474451,-72.504495988064
-14.774821036071,-45.27032982247
-14.532981125854,-43.006495253451
-22.144251302892,-64.647354329222
-35.758642457962,-103.85097760827
-20.737865999021,-60.315849271439
-18.559046701321,-53.290644218208
-16.239937822525,-48.890772854237
-13.514280360555,-41.10698296882
-11.835987313634,-33.959138307639
-14.013968664964,-42.105354715672
-36.997071295834,-109.02949781899
-21.02046680642,-61.017352874117
-30.097068041979,-87.855553655236
-16.40816793909,-47.45615614239
-6.1787010380277,-18.243066782235
-22.774292206285,-66.76717956492
-5.9027601039686,-18.330795933671
-36.999383330927,-111.6718301103
-11.67105860926,-35.797940197635
-20.218279025696,-58.367290121924
-22.553735462298,-65.832968185515
-36.270441243027,-106.0915030545
-11.633356917064,-35.025332600804
-17.186970777627,-50.923147558036
-28.380568510246,-83.357763485384
-28.820841766839,-84.73105882077
-15.472052203418,-44.93596934446
-20.976811705443,-62.076439237021
-42.100859661982,-123.76225132917
-16.786928237776,-50.64151456573
-21.165680184346,-61.799392875571
-26.689781628927,-80.684109786232
-17.970456034938,-51.603854747283
-28.235371206008,-84.252359766002
-26.970568851918,-78.9548957483
-24.88094213498,-72.917251223719
-38.823596321311,-114.88506794202
-20.765229730035,-59.608870026076
-23.906726682303,-69.95867366322
-11.553376098197,-35.355380087632
-14.231304258562,-42.05079197022
-23.335389733365,-69.106067897095
-7.3444949649085,-22.054250241524
1.8086477491479,3.4540768038993
0.068116421643174,-0.89924196439206
-22.032808556944,-65.655245018419
-35.748690130361,-104.60537523571
-24.495704979012,-71.871273359537
-23.745225785178,-71.452120201602
-45.398231847705,-136.2173740181
-35.769693814794,-104.71787439077
-33.062606462286,-99.457352294928
-32.381022601954,-93.391643272159
-19.39424200883,-56.879823016971
-22.198192669655,-66.615350217169
-45.435148752249,-133.98244701141
-27.235452916711,-78.805539382196
-14.860258044786,-43.765965359227
-17.913882201229,-53.835296523553
-34.597335341186,-101.75918844367
-47.716073899647,-141.63037021887
-29.801173294296,-88.684348205965
-41.658624181591,-124.58537331685
-42.032081416087,-127.72200903182
-46.59364993013,-138.15696694749
-16.19947847093,-48.789721012107
-21.340067571867,-63.357945283007
-37.806090044254,-111.36843497849
-18.928941072091,-56.135592404271
-42.818927832464,-128.4124836071
-29.144508510699,-85.041742280391
-18.051757870025,-53.10455954252
-9.6845183916913,-28.04796840601
-39.535488905402,-116.6228365528
-27.165702522737,-81.31897102892
-18.891469955311,-57.877412635539
-17.866855044299,-51.562560777863
2.0966824175935,6.6156984257481
-12.70583141027,-37.544829565924
-25.128076407127,-75.040675926083
-47.805276121079,-142.30707471074
-16.869219522228,-49.061287484512
-27.789076640623,-80.814564224549
-11.865653267011,-34.311651083092
-17.128984351471,-50.446023657094
-29.273470452111,-86.309448532795
-22.830583451063,-67.844925682711
-13.3936312557,-39.480071238807
-31.507248397662,-93.344944320437
-15.040289713748,-45.083568223361
-34.425344330456,-101.14489911595
-13.962409820244,-41.650410328177
-17.253551744159,-51.516588620923
-16.072255773728,-47.309671708301
-11.495161062837,-34.126856175486
-16.554692301544,-49.742441329598
-13.235539547905,-40.670339538318
-15.592291648027,-46.522479868288
-13.500225173953,-39.588491132997
-25.802875830573,-75.522551601825
-28.66462322085,-84.228967598861
-17.780895589226,-51.624587296263
-9.7198252490799,-29.438624343349
-16.414006714104,-49.380112506298
-30.973795460152,-91.601763955499
-35.585327656929,-103.51240360145
-14.589670033386,-43.158028848381
-17.852359075599,-53.145343618362
-17.234576137472,-51.779966358866
-24.091398025123,-71.4314348675
-32.790223696442,-95.811285020365
-20.238519432026,-59.637067835522
-14.284053736549,-43.690964235741
-21.318293209708,-62.092828101279
-28.806591327444,-85.308288313798
-13.851541989357,-41.989849822445
-19.582212774562,-58.414107099533
-14.510339126573,-44.811783480044
-19.21989755631,-57.594993520122
-11.101626461278,-32.878923281461
-25.851949424148,-77.371462555524
-15.601671490275,-46.668310459344
-20.395959756256,-61.288983382729
-16.432105316399,-48.245720532799
-34.394472200564,-100.72375278075
-24.977129792493,-71.818101539794
-25.41467788865,-74.716448987846
-16.162212522975,-49.391686288681
-9.8494458274075,-30.170461487181
-20.836219001893,-61.593092882986
-36.246550782399,-106.87495023906
-17.957347799929,-52.958831449807
-33.636463368224,-99.614432424879
-15.092280220596,-44.224394990532
-26.580699061425,-78.193826323348
-17.153502561974,-51.940092901343
-16.417242181416,-48.725087141461
-38.784480258601,-115.85962828505
-15.212829735884,-45.172876613913
-13.439351754622,-38.979039729347
-28.181627648625,-83.839128438268
-23.685330507147,-69.078799695227
-30.057766600168,-89.299162170496
-12.026754919896,-36.073086005743
-53.864297116313,-160.00089867372
-20.448080744486,-61.381375304612
-8.9914972271345,-27.444575400342
-13.962711286622,-41.00886285432
-26.992984056905,-78.899526383072
-25.540401672746,-75.076600313467
-16.713938423481,-49.014602752965
-30.414084445317,-88.851853407007
-11.164709278015,-34.324517270988
-14.802455509793,-43.6329926094
-19.222904143337,-55.643662017171
-13.723941253413,-39.960414525825
-15.450360767283,-44.723743005492
-18.889435032793,-55.57758400888
-26.22938648638,-75.828558864988
-12.626946111605,-39.180839983798
-14.834820793146,-44.010134474189
-23.690979994438,-69.694395204433
-21.038987072719,-62.739206319313
-13.835820714252,-41.641088417832
-15.348354274727,-46.167838680034
-30.249996285208,-88.360223685181
-17.191451249216,-51.213291858259
-43.828133306465,-131.12763501625
-16.944946040583,-51.447150424944
-8.7628636907399,-26.483749379265
-19.033630525111,-55.906423983376
-16.29217524668,-48.387586328168
-17.535918678382,-52.071415418653
-28.364036342508,-82.318705096157
-15.601515815806,-45.405602843676
-43.332737494461,-128.93274261787
-8.4539806007416,-25.873468398807
-18.867591432627,-55.227380999195
-25.761842636031,-75.029243634508
-15.489339323595,-47.469904626484
-17.472963693631,-51.703288115056
-27.788641128678,-82.497993590572
-14.733337798483,-44.245001920347
-25.709107896462,-75.256548690434
-27.907723480451,-79.269923927893
-24.286998320515,-71.334724833302
-19.649615024722,-59.706788506878
-14.35106710498,-43.817953130873
-14.719715093504,-42.818624792502
-6.0169146085301,-17.684706951658
-22.245456165532,-67.101257701188
-20.574069537998,-61.503349981791
-31.292903078991,-92.424594951943
-31.431479620843,-92.408565623491
-22.013472585699,-63.756464866236
-49.196983169695,-145.88397911665
-15.870828255882,-47.166249784936
-16.253143722433,-48.229557372529
-23.891424249584,-70.149260490802
-4.4143543753162,-14.531744634136
-11.315366956185,-30.056598756141
-24.645135238073,-72.240442763508
-16.687668177993,-49.654352539024
-11.78187162658,-35.753214397683
-23.420577120639,-68.683518835375
-17.447310569582,-52.902744688396
-18.775215235331,-55.914160364071
-11.705937559041,-35.54359399076
-16.179857407955,-46.324910561855
-13.513565860112,-39.44658696105
-14.728001115286,-44.553357843983
-31.343736923496,-92.138738258282
-2.2454109530708,-7.7739710777627
-29.32787760812,-85.483870622943
-15.018886541294,-43.208761525408
-19.853509777246,-58.619066790279
-17.9859472354,-52.329740168308
-19.413483801796,-57.555267972794
-25.451518315998,-73.741787253564
-23.064725070494,-68.048468021061
-14.319193105589,-41.432181335539
-25.336878101177,-74.468399830804
-0.96008717080735,-4.3481698491617
-11.542413175596,-33.678519069441
-45.246258631002,-136.22323037167
-35.231524630078,-103.08612762411
-16.266792619873,-49.468457316101
-28.674264813692,-84.811498409157
-47.507200758903,-143.37168611432
-16.29569534213,-47.449185327747
-11.734236554906,-36.038677989638
-16.082282413253,-47.972124678774
-16.226974005796,-47.796247798122
-20.151456169114,-60.141685027973
-18.179069632551,-54.69165190261
-15.149968502907,-44.625780380319
-19.497941185215,-57.386802520972
-16.900232752079,-48.927567602839
-26.992732298327,-79.905730491383
-10.411359228272,-31.834729162414
-18.251326657459,-54.747816304154
-27.855888287875,-81.457210239867
-10.894813629375,-32.365304345142
-17.011234253457,-50.86096125329
-19.311299253927,-57.607164948551
-16.472646843809,-47.250702696718
-14.886952475851,-44.372127040954
-45.19925539563,-134.465024371
-15.023749542654,-45.167910708286
-16.667114699566,-48.322376205487
-24.159450886223,-71.274701986475
-21.479474847728,-63.03780879119
-38.802226608078,-116.04324173675
-29.437679014543,-87.144428391394
-31.535546329155,-91.940374302763
-12.402556935835,-35.266964989363
-21.963798040145,-64.666854539769
-38.3579864608,-111.09231245046
-34.769881862921,-101.12562666897
-20.081706597052,-59.824281674372
-21.541586176971,-62.790063163603
-33.837125113064,-99.672654731088
-41.678805005276,-123.08251824732
-27.557714267391,-79.97483294919
-21.976122040218,-64.668565390256
-11.305800448819,-35.012629909891
-23.549593255705,-70.449723842054
-17.395781559979,-51.379541798684
-21.120687068895,-62.476508149478
-22.34584380299,-65.861039041863
-47.955728753198,-145.07979239653
-15.439657967865,-45.19153829858
-13.668613997497,-39.476220881935
-24.293043897223,-71.164982470594
-23.894966526665,-70.642862562975
-17.081502388625,-49.784498581456
-12.081397780822,-37.059619990326
-9.4972943113462,-27.118486992533
-12.320972127654,-37.443965558387
-17.271954310091,-50.435266235887
-24.707880708019,-71.996144447965
-17.000600148193,-50.52290210575
-20.909523033426,-62.015655715412
-30.343625430109,-90.214885146911
-13.71373952569,-41.464732412913
-47.717027158483,-142.11375592991
-43.201555881699,-127.94446632742
-15.532311287061,-46.37512121356
-18.997423936497,-55.985909478123
-25.971805443473,-76.784183433213
-14.852628681578,-43.820826350841
-13.104476058367,-39.492753432876
-21.869969572395,-64.931986016569
-26.670229251579,-80.301032801563
-35.001401460256,-104.53433102124
-15.37065579932,-43.857461052484
-16.486074888773,-49.486280196382
-11.384985313888,-33.365003569899
-25.401127911784,-74.730920196494
-46.355202137017,-137.16039589684
-16.044928395015,-47.494028519225
-21.920389406153,-65.457951815805
-39.99463869119,-116.69538763567
-14.605412715143,-43.566403565647
-18.069472797752,-52.959505051309
-11.665236208318,-34.534365212134
-20.394185451812,-60.366698280669
-18.285079973854,-54.867771763759
-21.24908980788,-62.258027068258
-43.217226223384,-126.48794966831
11.182598183963,32.167620177008
-18.284784260822,-53.532913318095
-20.341647380759,-61.197225636929
-16.971698800078,-47.657076052062
-33.461662616332,-97.583941011119
-9.5758020979065,-28.708277439869
-13.646884052825,-40.591875925902
-20.914415884637,-61.012851459925
-12.575640648315,-36.892219308117
-16.787848843052,-51.277718794211
-16.547318144319,-49.36437166206
-32.503519579696,-94.795646375589
-14.19359717664,-42.516121456281
-10.257364518675,-30.48883287761
-13.226266563123,-39.721818924942
-40.854244375756,-120.99876883412
-25.804251827863,-76.026075211571
-25.028276443932,-72.218587520985
-17.742619712459,-53.401923753087
-21.128884477049,-62.360675491015
-21.844001118763,-62.042580226678
-14.335714642305,-42.638812336497
-15.231762543924,-43.587257999344
-11.691745141018,-34.777799018547
-36.950165019797,-108.79688404542
-21.219269355297,-62.439849585486
-4.5604394097755,-14.151393018428
-24.512471081601,-72.817771289356
-17.325208062563,-48.979523284923
-17.162368270032,-50.353634294298
-39.804176450794,-119.95199074307
-41.708237487889,-125.44466847732
-13.616384117796,-39.517689835186
-20.370346946013,-61.003914413621
-16.538313631935,-49.858683440221
-35.408917640692,-104.90485776769
-18.716611264683,-55.288094215403
-20.629365393901,-61.592702383286
-19.013487113816,-56.294282318276
-23.642796250555,-68.315928033602
-26.641837810477,-78.951487735957
-41.956487430318,-120.67761124859
-25.616205232091,-74.411334994977
-40.13542847671,-119.88921058157
-18.352402443181,-54.746329503543
-3.0503011283684,-11.36540240002
-27.13658615188,-80.035975424643
-30.767779059278,-90.670611831882
-30.818095549997,-88.666642565307
-33.826647217765,-100.74037918626
-20.088020341976,-57.397514668182
-10.969420739992,-32.964312594514
-37.735635368823,-110.49302342905
-28.267133281665,-83.461473121832
-18.588718346226,-54.975860121118
-22.34480011002,-64.525187206964
-30.303633403214,-87.512528775287
-13.503277811137,-39.596732342039
-38.916904082994,-115.83083045421
-6.8006500288256,-19.465909201903
-13.130762744648,-40.274909390074
-12.646477356399,-38.74402125626
-24.884264941567,-73.387564931773
-20.609845193884,-59.721307296938
-16.308569780858,-48.208561631005
-3.282597084447,-9.1642071738465
-17.077290086726,-50.249601805373
-17.718432385045,-52.914270562785
-17.87085531141,-53.568858594227
-25.805829731772,-75.597843486028
-13.421362741088,-40.95584468255
-14.370726341674,-43.080775004215
-17.266559902516,-52.772403530095
-19.27859000582,-59.091745833106
-13.877323468296,-41.598602636635
-38.771095170214,-113.85481624502
-9.5702283297426,-28.667520052585
-16.726625768297,-49.940191679957
-12.745362905674,-36.444176592633
-6.4912182842018,-19.23771487889
-45.951606326995,-133.18172309084
-25.492227185056,-75.098286927738
-16.482686369808,-47.270951358844
-15.273316174158,-44.424126948149
-15.053664317343,-44.131964288678
-10.559074323238,-30.411183530261
-29.800209871749,-88.291229744908
-17.059631114875,-50.751147054335
-8.7906935959166,-26.546138253712
-23.531567673756,-69.857092682543
-14.88428277317,-44.499433371022
-17.137216994836,-51.37465501475
-24.256251358939,-71.680393233885
-2.8727919874354,-8.8406239496817
-27.166001681023,-79.033389295481
-13.858354858315,-42.790254781223
-44.995096952493,-135.29047897611
-39.953572674553,-118.59271045424
-24.669031996501,-74.758377345032
-17.954224933519,-54.941733465102
-17.067426754657,-49.793684817628
-37.867057675217,-110.02763974488
-30.35294256533,-87.944591512885
-13.848299537078,-40.993816167105
-26.22437020552,-75.406813917023
-16.355023228106,-48.425350112863
-18.548725235473,-54.297407020733
-3.1074502914457,-10.645457239048
-46.4012149101,-138.26494886921
-14.511468460532,-43.672702124397
-15.370924608719,-46.195313585689
-26.556528587816,-78.498866614341
-27.291811948889,-81.270160188086
-31.440955686205,-91.332815314937
-18.172995034336,-55.113876564083
-15.839598587685,-45.711996813169
-37.906494449839,-110.8809344556
-5.9767661285267,-16.278174948075
-9.7529087677768,-30.081888734176
-25.036154917399,-74.022204986203
-16.205101474004,-48.24019513358
-14.300203755562,-40.722347796494
-12.83281516643,-38.984113006259
-26.554458023081,-78.063433074966
-44.716473204145,-131.68893137183
-24.881627296318,-74.479329297361
-16.719026122822,-49.985628833621
-32.289674408434,-94.869368068427
-39.213165076452,-116.59358018467
-19.393594364437,-56.334944456592
-17.167489606661,-50.177525690842
-13.477897137019,-40.555805686816
-4.6407856214585,-14.582500353671
-19.235588421462,-56.330683049804
-16.281185674471,-48.072639322063
-23.956415749655,-70.965673224127
-17.77969987186,-52.669460786437
-14.491668602074,-42.920823586442
-21.713216918704,-65.003367335284
-20.65649356053,-62.473888999325
-24.772664566026,-70.987423280575
-14.312642798565,-43.315769645432
-30.626239979027,-89.202386380383
-27.430813004829,-81.208300588808
-42.766037942473,-127.4159579955
-13.548198799899,-41.438339320459
-17.404354820365,-50.934667730114
-16.591318923193,-47.66738624478
-23.855729864741,-69.863132498344
-16.533692089565,-50.046434546845
-14.28233307033,-42.161969015701
-22.059117190705,-64.980053751664
-14.379299389106,-44.152819408339
-16.157379751262,-48.321192575855
-10.237500380735,-29.928671375989
-17.412079245037,-49.718816047467
-15.165007145596,-46.702883818239
-8.4998262841886,-26.580830077647
-13.068952867958,-39.460259337696
-10.763857562594,-33.978632514145
-19.746659295991,-58.964716181181
-16.562733662163,-48.853721036759
-13.527263835727,-40.363124858446
-33.763249668416,-98.567782529107
-12.748675234336,-37.271561494909
-17.446061248057,-53.607104195366
-18.954125322827,-56.289506484853
-15.352044520382,-45.879762228413
-26.141130736081,-76.519290913354
-16.542030993506,-49.59042411967
-25.055110784899,-72.519038072368
-14.959611965442,-44.205920735971
-17.04599756885,-50.453272040814
-21.982606102712,-64.715547616003
-19.468382481242,-56.157715114868
-31.557615746924,-92.369971460486
-27.090873125775,-79.052445065775
-15.38655617642,-45.119469020537
-34.387493349954,-102.36409670896
-13.286058156208,-40.594685460086
-44.070653385446,-131.48585648154
-14.510701841759,-44.385764996055
-51.247788965027,-153.2677091208
-19.79771893659,-56.895630063078
-21.508904617086,-63.084984030182
-32.726558724033,-96.785541549648
-7.9096922222279,-23.916117498428
-25.88142157833,-75.690068594499
-12.479552413764,-38.110653638025
-21.449477486802,-64.811222914328
-40.349515693835,-119.98009206658
-28.942197271495,-85.147402933615
-21.098408725587,-61.618408397971
-13.755623760979,-40.936488050591
-19.365928320814,-57.477954348091
-9.4298770312071,-28.901624320731
-39.495770725998,-117.0780424859
-28.302724860057,-83.795391177668
-42.88289085889,-128.85638727878
-15.14411606648,-44.841497952713
-23.75995349507,-69.822070464103
-31.975034288327,-93.689126065415
-11.760647609424,-35.528979384487
-16.050217179242,-46.606595547416
-29.425241581052,-87.734188799463
-15.382297339505,-45.049566309251
-16.396709501139,-48.636938640983
-22.981127488108,-68.614817087147
-27.049654099003,-77.160140903128
-17.356973460148,-52.008764775212
-33.499218436407,-98.516990045593
-21.062844879694,-61.099382756235
-28.955357093466,-84.095452410812
-24.11536387032,-70.795503804104
-17.856897396768,-52.228666814225
-37.098856858894,-108.31138340972
-25.088565533254,-72.917054390497
-12.956048184992,-39.273715717568
-13.116339143527,-39.235341641206
-25.764062538178,-74.205058046705
-17.724052457053,-53.931658187954
-30.86035807265,-90.792805472244
-24.451841090683,-71.928008223457
-12.411829259137,-37.134367318756
-26.862754076819,-78.795230148427
-36.771751707983,-107.76741811727
-27.51551503409,-81.030448444794
-17.267158558673,-51.05656628198
-13.189041059994,-38.931223576634
-26.525705518825,-77.564835379157
-26.926791749647,-80.290283770516
-44.915375271154,-133.54022195551
-31.739583937002,-93.138712648356
-21.938748159141,-64.414265896724
-11.69868435743,-34.917419438413
-42.187986485956,-125.20571235822
-12.559199476533,-38.257175599187
-17.205200783852,-51.435809138559
-24.456381346992,-72.315055850586
-22.856963127173,-67.284885136627
-41.396392162106,-121.62303014949
-20.735252323124,-61.367732044041
-16.633406188863,-49.385762295673
-33.794094376728,-97.289216830366
-30.098597352451,-88.065914832639
-27.120908075658,-78.781175235231
-4.940579880728,-15.93204210471
-15.12526890215,-45.514573225984
-4.3057776781378,-13.41424834753
-17.174097540082,-50.810954293261
-29.025556004356,-85.283053219281
-21.857607768155,-64.104678179018
-14.324825090233,-42.574370350239
-15.888323085673,-47.078567596165
-27.698450602323,-81.320632173788
-19.72741719029,-58.405975445951
-19.644649302012,-58.100107342036
-33.318625264736,-97.67259053533
-26.805412209419,-79.154555617821
-17.693785358337,-53.557422165024
-12.42064253507,-36.620937432401
-16.996762780762,-49.843762967417
-35.025508455612,-103.96123145418
-17.982066078016,-53.012535164346
-44.883469222388,-132.63387686141
-13.446006653598,-39.738860751576
-31.375202199694,-91.369345855209
-21.703184686323,-64.072062450574
-18.559385064667,-54.124913308459
-17.5374921911,-51.672912368256
-19.605295763209,-58.610068932511
-29.871014663155,-89.05752898369
-16.56778334182,-49.736905873727
-18.352196768534,-54.928814587023
-12.007782565411,-35.101440158724
-14.589801794673,-43.373350338545
-7.3426768222201,-22.667843062614
-14.130651308459,-41.991309461379
-23.226554320347,-68.612494796461
-21.420112052251,-63.652341728413
-22.784298598119,-65.944944532999
-14.499868469894,-44.833252620754
-16.383941657409,-50.611614874009
-17.823386915293,-52.844559986383
-50.899211333724,-151.61339433339
-32.65108058411,-95.565811721906
-26.354477697307,-77.64889773246
-15.464214457049,-45.915568943199
-16.797647470863,-49.100903592811
-12.064687384442,-36.96322974619
-24.28067584234,-70.611085514753
-18.652545276182,-54.807722185145
-23.753139801545,-70.219335553791
-49.428630558073,-145.9180055826
-16.774486981365,-49.165489228448
-15.050427980497,-45.082067389489
-28.709181925691,-83.996493939339
-7.0425430412862,-17.619987312403
-17.415994038448,-52.961071745487
-22.139803204132,-63.889394881406
-29.722114380793,-87.4018417661
-17.795683502827,-53.259179152533
-8.9644823587728,-26.792797828516
-21.064844824979,-61.265303909427
-14.622960584933,-44.642304253
-12.794780358492,-38.972402976082
-18.259593011995,-53.488996665766
-9.9319780865924,-30.254269235544
-26.708561596632,-77.850826917842
-21.484256838314,-63.841713090873
-34.084192146721,-100.90312039485
-14.002564676338,-43.113491375686
-28.08236679525,-82.108560083267
-20.275454795713,-60.894583234354
-35.61856570837,-104.67640913343
-14.148904841603,-42.802573232051
-19.538158345802,-56.555189429483
-17.99210462738,-51.380586265656
-17.197985861685,-50.832970840402
-17.49968518461,-50.406732641309
-32.436478733554,-94.015055612384
-24.019315086593,-71.296998485611
-15.390083502486,-45.284671928684
-19.925251946105,-58.693504549177
-29.67268220996,-85.84108667163
-20.032919080619,-59.596590595024
-9.9064022652293,-26.921465017122
-30.230211431345,-89.309292597825
-27.906840085834,-81.955957497905
-23.410808636886,-68.240825949083
-13.09333985465,-38.823859674954
-26.718024651728,-80.155159728071
-9.6015825590658,-29.134619661895
-28.837853390284,-85.643979342943
-8.4805485474161,-26.13428582824
-25.012982943473,-74.917507085611
-25.509706136669,-76.003939370733
